time,ax,ay,az,wx,wy,wz
2026-03-11T13:56:17.740Z,-1.0151,-0.7627,0.6374,0.7824,0.8351,2.9600
2026-03-11T13:56:17.750Z,-1.4371,-0.5562,-0.1955,0.8371,0.5774,3.1471
2026-03-11T13:56:17.760Z,-1.5782,-0.6157,-0.6328,0.8800,0.3356,3.2325
2026-03-11T13:56:17.770Z,-1.1333,-0.8947,-0.9495,0.9256,0.2316,3.2034
2026-03-11T13:56:17.780Z,-0.3724,-0.9670,-0.5835,0.9476,0.2540,3.0765
2026-03-11T13:56:17.790Z,0.6207,-0.8082,-0.0893,0.9577,0.3016,2.8727
2026-03-11T13:56:17.801Z,1.4238,-0.5994,-0.1354,0.9379,0.3538,2.5886
2026-03-11T13:56:17.810Z,1.9496,-0.5608,-0.3260,0.8924,0.3161,2.2597
2026-03-11T13:56:17.820Z,2.2073,-0.7996,-0.6158,0.7992,0.2340,1.9516
2026-03-11T13:56:17.830Z,2.2108,-0.9163,-1.0217,0.6801,0.2084,1.6745
2026-03-11T13:56:17.840Z,1.8765,-0.9262,-1.4803,0.5992,0.2166,1.4574
2026-03-11T13:56:17.850Z,1.5602,-0.6194,-1.2278,0.6192,0.2211,1.3657
2026-03-11T13:56:17.860Z,1.0113,-0.4206,-0.8896,0.7345,0.2884,1.3864
2026-03-11T13:56:17.869Z,0.3132,-0.4335,-0.3811,0.8557,0.3113,1.4763
2026-03-11T13:56:17.880Z,-0.0914,-0.3878,-0.0392,0.9589,0.3431,1.6010
2026-03-11T13:56:17.890Z,-0.2882,-0.2827,-0.1186,0.9543,0.3506,1.7371
2026-03-11T13:56:17.900Z,-0.1828,-0.2311,-0.0782,0.9112,0.3478,1.8945
2026-03-11T13:56:17.910Z,0.0966,-0.5042,-0.3325,0.8230,0.3317,2.0451
2026-03-11T13:56:17.919Z,0.3810,-0.7912,-0.2257,0.6076,0.2706,2.1522
2026-03-11T13:56:17.930Z,0.8439,-0.7590,-1.0368,0.3166,0.1889,2.2398
2026-03-11T13:56:17.940Z,0.8249,-0.6478,-1.8586,0.0945,0.2252,2.2356
2026-03-11T13:56:17.950Z,0.8169,-0.5548,-1.6026,0.0181,0.3451,2.1785
2026-03-11T13:56:17.960Z,1.1634,-0.4343,-0.7021,0.0587,0.4288,2.1218
2026-03-11T13:56:17.970Z,1.1066,-0.5646,-0.1429,0.1381,0.4376,2.0625
2026-03-11T13:56:17.980Z,0.6170,-0.5658,0.1598,0.1853,0.4450,2.0032
2026-03-11T13:56:17.990Z,0.2676,-0.4339,0.3264,0.1758,0.4858,1.9393
2026-03-11T13:56:18.000Z,0.4040,-0.1805,0.4368,0.1195,0.5082,1.9048
2026-03-11T13:56:18.010Z,0.7367,-0.0769,0.2073,0.0507,0.4519,1.9408
2026-03-11T13:56:18.020Z,0.5396,-0.1315,-0.1681,-0.0138,0.3148,1.9817
2026-03-11T13:56:18.030Z,0.1803,-0.2336,-0.4185,-0.0542,0.2045,1.9938
2026-03-11T13:56:18.040Z,0.0792,-0.1272,-0.4149,-0.0843,0.1364,2.0086
2026-03-11T13:56:18.050Z,-0.1683,0.0340,-0.2808,-0.1200,0.0953,1.9964
2026-03-11T13:56:18.060Z,-0.2972,0.0861,-0.1730,-0.1581,0.0597,1.9672
2026-03-11T13:56:18.071Z,-0.2875,-0.2341,0.3236,-0.2373,0.1098,1.9404
2026-03-11T13:56:18.085Z,-0.2875,-0.2341,0.3236,-0.3122,0.2169,1.9489
2026-03-11T13:56:18.090Z,-0.2626,-0.4484,0.3891,-0.3612,0.3189,2.0054
2026-03-11T13:56:18.101Z,-0.5836,-0.8419,0.7659,-0.3614,0.4080,2.0792
2026-03-11T13:56:18.111Z,-0.4153,-0.4608,0.7213,-0.2960,0.4023,2.1378
2026-03-11T13:56:18.119Z,-0.4153,-0.4608,0.7213,-0.2527,0.3624,2.1536
2026-03-11T13:56:18.131Z,0.9229,0.0212,-0.0194,-0.2610,0.2611,2.1382
2026-03-11T13:56:18.141Z,1.2088,-0.0149,-0.3312,-0.2912,0.1034,2.0966
2026-03-11T13:56:18.152Z,1.3856,-0.1763,-0.6296,-0.3215,-0.0765,2.0270
2026-03-11T13:56:18.161Z,1.3190,-0.5499,-0.3679,-0.3404,-0.2121,1.9587
2026-03-11T13:56:18.169Z,1.3190,-0.5499,-0.3679,-0.3842,-0.3179,1.9120
2026-03-11T13:56:18.181Z,0.6892,-1.2005,-0.4942,-0.4264,-0.3092,1.8801
2026-03-11T13:56:18.191Z,0.2370,-1.2065,-0.2945,-0.4553,-0.1840,1.8410
2026-03-11T13:56:18.202Z,0.1282,-0.8922,-0.1890,-0.4906,-0.0667,1.7830
2026-03-11T13:56:18.211Z,-0.0051,-0.3092,-0.3552,-0.5212,0.0116,1.7404
2026-03-11T13:56:18.221Z,-0.3773,0.0610,-0.2401,-0.4707,0.1338,1.7099
2026-03-11T13:56:18.231Z,-0.4758,0.2581,0.1954,-0.3852,0.2258,1.6469
2026-03-11T13:56:18.241Z,-0.4557,0.1083,0.1264,-0.3402,0.3551,1.5679
2026-03-11T13:56:18.252Z,-0.1662,-0.4775,-0.0779,-0.3714,0.4244,1.4531
2026-03-11T13:56:18.260Z,0.1643,-1.0508,-0.3870,-0.4807,0.4279,1.3635
2026-03-11T13:56:18.270Z,-0.1545,-1.4361,-0.7209,-0.6064,0.3994,1.3100
2026-03-11T13:56:18.281Z,-0.0858,-1.4763,-0.6901,-0.6576,0.3269,1.1798
2026-03-11T13:56:18.290Z,0.4769,-0.9611,-0.2665,-0.5953,0.2282,0.9734
2026-03-11T13:56:18.302Z,0.3286,-0.5816,0.0134,-0.4354,0.1492,0.8180
2026-03-11T13:56:18.310Z,-0.0722,-0.5997,0.1016,-0.2242,0.1510,0.7385
2026-03-11T13:56:18.321Z,-0.3131,-0.7009,0.2208,-0.0178,0.2056,0.7579
2026-03-11T13:56:18.330Z,-0.5390,-0.7768,0.0950,0.1269,0.2497,0.8547
2026-03-11T13:56:18.340Z,-0.6909,-0.7547,-0.3752,0.1899,0.1784,0.9659
2026-03-11T13:56:18.352Z,-0.4926,-0.5175,-0.7336,0.1952,0.0416,1.0438
2026-03-11T13:56:18.360Z,-0.4343,-0.2663,-0.8171,0.2011,-0.1050,1.0726
2026-03-11T13:56:18.370Z,-0.5438,-0.0381,-0.8652,0.2444,-0.1904,1.0441
2026-03-11T13:56:18.380Z,-0.3269,-0.2010,-0.5790,0.3282,-0.1589,0.9962
2026-03-11T13:56:18.390Z,-0.4245,-0.6428,0.1020,0.4362,0.1941,0.9962
2026-03-11T13:56:18.402Z,-0.6557,-1.0985,0.6923,0.5389,0.7280,1.0971
2026-03-11T13:56:18.410Z,-1.4381,-1.9684,0.6199,0.5610,0.9761,1.2822
2026-03-11T13:56:18.420Z,-1.2790,-2.0740,0.2085,0.4796,0.9337,1.3322
2026-03-11T13:56:18.430Z,0.3799,-0.3526,-0.2167,0.0941,1.2732,1.2675
2026-03-11T13:56:18.440Z,2.4999,1.5861,-0.1238,-0.6308,0.9453,1.2105
2026-03-11T13:56:18.451Z,2.4994,1.8389,-2.0295,-0.9361,0.2432,1.0778
2026-03-11T13:56:18.459Z,2.8179,1.0308,-0.0806,-1.0041,0.2292,0.9498
2026-03-11T13:56:18.470Z,1.8815,-0.2357,0.5497,-0.9678,0.1803,0.9377
2026-03-11T13:56:18.480Z,0.3790,-0.8670,0.3940,-0.8516,0.1298,1.0377
2026-03-11T13:56:18.490Z,-0.3546,-0.8699,0.6432,-0.7621,0.1704,1.1865
2026-03-11T13:56:18.501Z,-0.5059,-0.9098,0.5625,-0.7154,0.1964,1.3314
2026-03-11T13:56:18.509Z,-0.4576,-0.4013,0.3791,-0.6311,0.0802,1.4813
2026-03-11T13:56:18.520Z,-0.1300,0.2323,0.3012,-0.5154,-0.0957,1.6827
2026-03-11T13:56:18.530Z,0.2138,0.1346,0.1571,-0.3629,-0.2207,1.8680
2026-03-11T13:56:18.540Z,0.7047,0.4746,0.1154,-0.2326,-0.3476,1.9428
2026-03-11T13:56:18.551Z,0.5281,0.0531,-0.0878,-0.1267,-0.4946,1.8601
2026-03-11T13:56:18.560Z,0.8515,-0.3256,0.2762,-0.0223,-0.4769,1.6809
2026-03-11T13:56:18.570Z,0.9121,-0.2005,-0.1243,0.0544,-0.5005,1.5345
2026-03-11T13:56:18.580Z,0.0933,-0.3619,-0.2889,0.1173,-0.4288,1.4053
2026-03-11T13:56:18.590Z,0.1170,-0.2611,0.1871,0.1214,-0.2816,1.2923
2026-03-11T13:56:18.600Z,0.0260,-0.2258,0.3694,0.0946,-0.0614,1.2699
2026-03-11T13:56:18.610Z,-0.2392,-0.4815,0.5113,0.0544,0.2612,1.2856
2026-03-11T13:56:18.620Z,-0.0368,-0.6505,0.5286,-0.0150,0.5041,1.3352
2026-03-11T13:56:18.630Z,-0.1561,-0.7035,0.1531,-0.0699,0.4974,1.4415
2026-03-11T13:56:18.640Z,-0.0995,-0.7022,-0.0273,-0.0537,0.3232,1.5130
2026-03-11T13:56:18.650Z,0.4740,-0.5354,-0.0903,-0.0088,0.0778,1.5602
2026-03-11T13:56:18.660Z,0.3973,-0.7890,-0.3805,0.0246,-0.1032,1.6215
2026-03-11T13:56:18.670Z,0.3996,-0.7513,-0.0913,0.0130,-0.1446,1.6216
2026-03-11T13:56:18.680Z,0.7169,-0.4986,-0.1046,-0.0827,-0.0947,1.5562
2026-03-11T13:56:18.690Z,0.5955,-0.3642,-0.0692,-0.1964,0.0174,1.4986
2026-03-11T13:56:18.700Z,0.3139,-0.1602,0.4303,-0.3126,0.1420,1.4276
2026-03-11T13:56:18.710Z,0.2599,0.1327,0.5823,-0.4389,0.2117,1.3414
2026-03-11T13:56:18.720Z,0.0347,0.1225,0.1639,-0.5175,0.2226,1.2914
2026-03-11T13:56:18.729Z,-0.4972,-0.0841,-0.0149,-0.4966,0.2107,1.2813
2026-03-11T13:56:18.740Z,-0.8767,-0.0527,-0.0102,-0.4162,0.1599,1.2987
2026-03-11T13:56:18.751Z,-1.0051,0.0279,-0.3555,-0.3148,0.0437,1.3623
2026-03-11T13:56:18.760Z,-0.8916,0.0560,-0.6534,-0.2207,-0.0451,1.4285
2026-03-11T13:56:18.770Z,-0.4993,0.1738,-0.7627,-0.1747,-0.0204,1.4651
2026-03-11T13:56:18.780Z,-0.2349,0.1846,-0.6769,-0.1908,0.0999,1.4937
2026-03-11T13:56:18.790Z,-0.2714,0.1683,-0.4369,-0.2345,0.2324,1.5159
2026-03-11T13:56:18.801Z,-0.4211,0.1646,-0.2135,-0.2654,0.3327,1.5330
2026-03-11T13:56:18.810Z,-0.5043,0.1376,0.0239,-0.2515,0.3821,1.5179
2026-03-11T13:56:18.820Z,-0.3394,0.1946,0.2208,-0.2017,0.3713,1.4639
2026-03-11T13:56:18.830Z,-0.1930,0.3044,0.2409,-0.1315,0.3292,1.4123
2026-03-11T13:56:18.840Z,-0.1807,0.3815,0.2519,-0.0426,0.3180,1.3763
2026-03-11T13:56:18.851Z,-0.1787,0.3564,0.2838,0.0414,0.3510,1.3413
2026-03-11T13:56:18.860Z,-0.1696,0.2640,0.1819,0.1030,0.3990,1.3138
2026-03-11T13:56:18.870Z,-0.2115,0.0260,0.0360,0.1395,0.4334,1.2950
2026-03-11T13:56:18.880Z,-0.2349,-0.1321,-0.0628,0.1623,0.4453,1.2867
2026-03-11T13:56:18.890Z,-0.1589,-0.1814,-0.1567,0.1895,0.4119,1.2681
2026-03-11T13:56:18.901Z,-0.1298,-0.1759,-0.2141,0.2385,0.3326,1.2550
2026-03-11T13:56:18.910Z,-0.2448,-0.1528,-0.2172,0.2928,0.2373,1.2664
2026-03-11T13:56:18.920Z,-0.4298,-0.1443,-0.1393,0.3430,0.1984,1.2876
2026-03-11T13:56:18.930Z,-0.4957,-0.1942,-0.0277,0.3550,0.2129,1.2994
2026-03-11T13:56:18.940Z,-0.4947,-0.2818,-0.0139,0.3211,0.2553,1.2981
2026-03-11T13:56:18.953Z,-0.5253,-0.2720,0.0903,0.1670,0.4424,1.2967
2026-03-11T13:56:18.960Z,-0.6773,-0.2679,0.2264,0.1670,0.4424,1.2967
2026-03-11T13:56:18.970Z,-0.8152,-0.3695,0.1657,0.1264,0.4819,1.3260
2026-03-11T13:56:18.980Z,-0.7663,-0.3902,-0.0141,0.1413,0.4131,1.3394
2026-03-11T13:56:18.990Z,-0.5096,-0.1243,-0.1718,0.1912,0.3244,1.3154
2026-03-11T13:56:19.002Z,-0.1358,0.1468,-0.2298,0.2419,0.2287,1.1851
2026-03-11T13:56:19.010Z,0.2893,0.2789,-0.2820,0.2419,0.2287,1.1851
2026-03-11T13:56:19.020Z,0.4884,0.2020,-0.3914,0.2274,0.1910,1.1179
2026-03-11T13:56:19.030Z,0.2686,-0.0572,-0.4031,0.2085,0.1033,1.0859
2026-03-11T13:56:19.040Z,-0.0454,-0.2319,-0.3712,0.1805,0.0081,1.0654
2026-03-11T13:56:19.053Z,-0.2098,-0.2260,-0.3487,0.1245,-0.0966,1.0078
2026-03-11T13:56:19.060Z,-0.2351,-0.1573,-0.2330,0.1245,-0.0966,1.0078
2026-03-11T13:56:19.070Z,-0.2283,-0.1306,-0.1282,0.0873,-0.0682,0.9802
2026-03-11T13:56:19.080Z,-0.1232,-0.1385,-0.0796,0.0602,-0.0292,0.9541
2026-03-11T13:56:19.090Z,0.2237,-0.1779,-0.1722,0.0350,0.0021,0.9067
2026-03-11T13:56:19.102Z,0.6319,-0.1850,-0.0385,-0.0478,-0.0015,0.6930
2026-03-11T13:56:19.109Z,0.8873,-0.0933,0.0868,-0.0478,-0.0015,0.6930
2026-03-11T13:56:19.121Z,0.9659,-0.0842,-0.0214,-0.0997,-0.0454,0.5565
2026-03-11T13:56:19.131Z,0.9633,-0.1660,-0.2005,-0.1705,-0.1217,0.3491
2026-03-11T13:56:19.141Z,0.7456,-0.2480,-0.3433,-0.1160,-0.1551,0.3062
2026-03-11T13:56:19.151Z,0.3500,-0.3385,0.0753,-0.0583,-0.2180,0.2889
2026-03-11T13:56:19.159Z,0.0330,-0.4334,0.1938,-0.0583,-0.2180,0.2889
2026-03-11T13:56:19.173Z,-0.1888,-0.3978,0.0896,-0.0488,-0.2369,0.2465
2026-03-11T13:56:19.181Z,-0.2024,-0.1981,-0.2335,-0.0954,-0.1861,0.1982
2026-03-11T13:56:19.191Z,0.0466,-0.0118,-0.7316,-0.1635,-0.0965,0.1322
2026-03-11T13:56:19.203Z,0.2830,0.1275,-0.9795,-0.2061,0.0639,0.0431
2026-03-11T13:56:19.209Z,0.5327,0.1823,-0.8873,-0.2061,0.0639,0.0431
2026-03-11T13:56:19.222Z,1.0381,0.2352,-0.2471,-0.0085,0.5497,-0.2124
2026-03-11T13:56:19.231Z,1.6436,0.2764,1.0697,0.1336,0.5713,-0.2567
2026-03-11T13:56:19.241Z,1.4330,-0.1897,1.6635,0.0884,0.2223,-0.1600
2026-03-11T13:56:19.254Z,0.0763,-0.9046,0.1772,-0.0392,-0.1593,0.0016
2026-03-11T13:56:19.259Z,-1.2223,-0.9698,-1.5810,-0.0392,-0.1593,0.0016
2026-03-11T13:56:19.272Z,-1.6077,-0.5508,-1.5718,-0.1001,-0.1843,0.2294
2026-03-11T13:56:19.281Z,-1.3663,-0.2344,-0.8072,-0.0284,0.0001,0.3026
2026-03-11T13:56:19.291Z,-0.9465,0.0832,-0.1673,0.0093,0.1890,0.3694
2026-03-11T13:56:19.302Z,-0.6202,0.1367,-0.1062,-0.0319,0.3209,0.3937
2026-03-11T13:56:19.310Z,-0.3190,0.0206,-0.3895,-0.1032,0.3473,0.3765
2026-03-11T13:56:19.322Z,-0.0825,-0.1212,-0.6544,-0.1328,0.2811,0.3387
2026-03-11T13:56:19.331Z,0.0059,-0.1285,-0.6878,-0.0904,0.1609,0.2826
2026-03-11T13:56:19.340Z,-0.0645,-0.0876,-0.4573,-0.0113,-0.0064,0.2183
2026-03-11T13:56:19.354Z,-0.1411,-0.0378,-0.2780,0.0451,-0.1680,0.1503
2026-03-11T13:56:19.360Z,-0.1022,0.0642,-0.3448,0.0634,-0.2736,0.0709
2026-03-11T13:56:19.372Z,-0.0319,0.1901,-0.4577,0.0492,-0.2909,-0.0201
2026-03-11T13:56:19.380Z,-0.0033,0.3987,-0.3246,0.0318,-0.2408,-0.0991
2026-03-11T13:56:19.390Z,0.0006,0.4228,0.0364,0.0200,-0.1822,-0.1387
2026-03-11T13:56:19.404Z,-0.1046,0.2364,0.3172,0.0252,-0.1495,-0.1348
2026-03-11T13:56:19.410Z,-0.2911,0.0126,0.3206,0.0510,-0.0959,-0.1071
2026-03-11T13:56:19.420Z,-0.4308,-0.0981,0.2496,0.0816,-0.0422,-0.0651
2026-03-11T13:56:19.430Z,-0.5191,-0.0438,0.1670,0.0948,-0.0155,-0.0084
2026-03-11T13:56:19.441Z,-0.5107,0.0775,-0.0387,0.0949,-0.0063,0.0579
2026-03-11T13:56:19.453Z,-0.5357,0.1745,-0.2449,0.0749,0.0056,0.1062
2026-03-11T13:56:19.459Z,-0.5285,0.2250,-0.4656,-0.0001,0.0002,0.1124
2026-03-11T13:56:19.471Z,-0.4179,0.2631,-0.7869,-0.1192,-0.0321,0.0774
2026-03-11T13:56:19.481Z,-0.2300,0.3046,-1.0210,-0.2383,-0.0444,0.0209
2026-03-11T13:56:19.491Z,0.0096,0.2716,-0.9636,-0.3184,-0.0117,-0.0316
2026-03-11T13:56:19.503Z,0.1759,0.2256,-0.5865,-0.3484,0.0492,-0.0743
2026-03-11T13:56:19.510Z,0.2896,0.1286,-0.1863,-0.3433,0.1017,-0.1111
2026-03-11T13:56:19.521Z,0.2990,0.0317,0.0664,-0.3088,0.0968,-0.1098
2026-03-11T13:56:19.530Z,0.1260,-0.0944,0.1842,-0.2455,0.0326,-0.0642
2026-03-11T13:56:19.540Z,-0.3154,-0.2949,0.3263,-0.1748,-0.0205,0.0245
2026-03-11T13:56:19.552Z,-0.7936,-0.5811,0.5287,-0.1123,-0.0197,0.1625
2026-03-11T13:56:19.560Z,-1.2263,-0.7869,0.6711,-0.0657,0.0194,0.3308
2026-03-11T13:56:19.571Z,-1.5607,-0.8502,0.7675,-0.0404,0.0695,0.4858
2026-03-11T13:56:19.580Z,-1.6142,-0.8362,0.7525,-0.0340,0.0846,0.6001
2026-03-11T13:56:19.591Z,-1.4428,-0.7563,0.6089,-0.0259,0.0495,0.6589
2026-03-11T13:56:19.602Z,-1.1887,-0.6232,0.3412,-0.0155,-0.0205,0.6564
2026-03-11T13:56:19.610Z,-0.9089,-0.4062,0.1304,-0.0136,-0.1187,0.5998
2026-03-11T13:56:19.621Z,-0.6165,-0.1907,-0.0636,-0.0335,-0.1991,0.5295
2026-03-11T13:56:19.630Z,-0.4239,0.0080,-0.1941,-0.0752,-0.2533,0.4672
2026-03-11T13:56:19.640Z,-0.4315,0.0613,-0.2522,-0.1270,-0.2777,0.4166
2026-03-11T13:56:19.651Z,-0.5642,0.0508,-0.2831,-0.1772,-0.2925,0.3683
2026-03-11T13:56:19.660Z,-0.6407,0.0666,-0.1971,-0.2054,-0.3182,0.3015
2026-03-11T13:56:19.671Z,-0.5410,0.0619,-0.2111,-0.2082,-0.3743,0.2163
2026-03-11T13:56:19.680Z,-0.3896,0.0935,-0.1899,-0.1988,-0.5044,0.1206
2026-03-11T13:56:19.690Z,-0.1249,0.1157,-0.3195,-0.1787,-0.6859,0.0207
2026-03-11T13:56:19.701Z,0.1560,0.1253,-0.5947,-0.1531,-0.8537,-0.0582
2026-03-11T13:56:19.710Z,0.3072,0.2193,-0.7110,-0.1373,-0.9128,-0.1083
2026-03-11T13:56:19.721Z,0.2261,0.2306,-0.5621,-0.1591,-0.8445,-0.1288
2026-03-11T13:56:19.730Z,0.1874,0.1003,-0.3010,-0.1967,-0.7041,-0.1281
2026-03-11T13:56:19.740Z,0.2274,-0.0018,-0.0635,-0.2245,-0.5524,-0.1278
2026-03-11T13:56:19.751Z,0.2367,0.0148,0.0615,-0.2451,-0.4317,-0.1365
2026-03-11T13:56:19.760Z,0.2583,0.0249,0.0147,-0.2668,-0.3661,-0.1484
2026-03-11T13:56:19.771Z,0.2894,0.0189,-0.1628,-0.2912,-0.3229,-0.1550
2026-03-11T13:56:19.780Z,0.2489,-0.0005,-0.2992,-0.3150,-0.2784,-0.1584
2026-03-11T13:56:19.790Z,0.1601,-0.0717,-0.3289,-0.3440,-0.2254,-0.1509
2026-03-11T13:56:19.801Z,0.0983,-0.1811,-0.2689,-0.3723,-0.1268,-0.1315
2026-03-11T13:56:19.810Z,0.0405,-0.2715,-0.0252,-0.3800,0.0039,-0.0796
2026-03-11T13:56:19.821Z,-0.0937,-0.4297,0.3262,-0.3539,0.1234,-0.0080
2026-03-11T13:56:19.830Z,-0.2052,-0.5341,0.6267,-0.2978,0.1709,0.0794
2026-03-11T13:56:19.840Z,-0.2634,-0.6604,0.6042,-0.2140,0.1249,0.1691
2026-03-11T13:56:19.852Z,-0.2788,-0.7083,0.4161,-0.1351,0.0725,0.2491
2026-03-11T13:56:19.860Z,-0.2544,-0.6699,0.1824,-0.0947,0.0762,0.3062
2026-03-11T13:56:19.871Z,-0.1994,-0.4991,0.0894,-0.1137,0.1094,0.3311
2026-03-11T13:56:19.880Z,-0.0445,-0.2769,0.0056,-0.1615,0.1483,0.3269
2026-03-11T13:56:19.890Z,0.0989,-0.0671,-0.1916,-0.2262,0.2029,0.3008
2026-03-11T13:56:19.902Z,0.2260,0.1133,-0.2531,-0.2863,0.2745,0.2640
2026-03-11T13:56:19.910Z,0.2162,0.2227,-0.1380,-0.3276,0.3318,0.2310
2026-03-11T13:56:19.922Z,-0.0452,0.1870,0.0988,-0.3466,0.3611,0.2121
2026-03-11T13:56:19.930Z,-0.0452,0.1870,0.0988,-0.3536,0.3757,0.1995
2026-03-11T13:56:19.940Z,-0.2085,0.0813,0.2135,-0.3458,0.3605,0.2048
2026-03-11T13:56:19.953Z,-0.6169,-0.2388,0.6220,-0.3044,0.4297,0.2319
2026-03-11T13:56:19.960Z,-0.6169,-0.2388,0.6220,-0.2198,0.4740,0.2984
2026-03-11T13:56:19.970Z,-0.9315,-0.5326,1.4047,-0.1023,0.3250,0.3924
2026-03-11T13:56:19.980Z,-1.1992,-0.6965,1.2813,0.0285,0.1860,0.4886
2026-03-11T13:56:19.990Z,-1.2344,-0.7526,0.9419,0.1287,0.0737,0.5584
2026-03-11T13:56:20.003Z,-0.6947,-0.6122,0.4088,0.1707,0.0488,0.5987
2026-03-11T13:56:20.010Z,-0.6947,-0.6122,0.4088,0.1645,0.1093,0.6023
2026-03-11T13:56:20.020Z,-0.2115,-0.4297,0.2868,0.1379,0.2264,0.5874
2026-03-11T13:56:20.030Z,0.0828,-0.2767,0.2403,0.1113,0.3359,0.5674
2026-03-11T13:56:20.040Z,0.1485,-0.2414,0.1399,0.1026,0.3678,0.5496
2026-03-11T13:56:20.054Z,0.0045,-0.3316,-0.1298,0.1304,0.2937,0.5255
2026-03-11T13:56:20.060Z,0.0045,-0.3316,-0.1298,0.1841,0.1772,0.4857
2026-03-11T13:56:20.070Z,-0.0564,-0.3095,-0.2038,0.2323,0.0661,0.4160
2026-03-11T13:56:20.080Z,0.1218,-0.1737,-0.3001,0.2432,0.0018,0.3258
2026-03-11T13:56:20.090Z,0.4925,-0.0388,-0.5109,0.2167,-0.0067,0.2354
2026-03-11T13:56:20.104Z,0.4029,0.2066,-0.4744,0.1793,0.0852,0.1820
2026-03-11T13:56:20.110Z,0.4029,0.2066,-0.4744,0.1243,0.1546,0.1614
2026-03-11T13:56:20.120Z,-0.1929,0.1481,-0.5633,0.0550,0.1753,0.1503
2026-03-11T13:56:20.130Z,-0.5556,0.2074,-0.9727,-0.0075,0.1711,0.1710
2026-03-11T13:56:20.140Z,-0.8029,0.1364,-1.1778,-0.0513,0.1244,0.2232
2026-03-11T13:56:20.150Z,-1.0184,0.0802,-1.2790,-0.0916,0.0725,0.2754
2026-03-11T13:56:20.160Z,-1.0281,0.1173,-1.2759,-0.1378,0.0523,0.3170
2026-03-11T13:56:20.170Z,-0.8401,0.2100,-1.2327,-0.1832,0.0535,0.3497
2026-03-11T13:56:20.180Z,-0.6188,0.3495,-1.0844,-0.1250,-0.1066,0.3793
2026-03-11T13:56:20.189Z,-0.4471,0.3588,-0.7542,0.0335,-0.2496,0.3901
2026-03-11T13:56:20.200Z,-0.3531,0.1372,0.3948,0.1282,-0.2611,0.4337
2026-03-11T13:56:20.211Z,-0.7814,-0.2159,0.3646,0.2353,-0.3459,0.5034
2026-03-11T13:56:20.221Z,-0.6461,-0.4309,0.8212,0.3763,-0.5033,0.5296
2026-03-11T13:56:20.231Z,-0.2835,-0.6739,0.7411,0.4612,-0.6200,0.5287
2026-03-11T13:56:20.239Z,-0.2835,-0.6739,0.7411,0.4757,-0.6520,0.5031
2026-03-11T13:56:20.251Z,0.2026,-0.4368,0.0084,0.3988,-0.5406,0.4478
2026-03-11T13:56:20.261Z,0.4986,-0.1544,-0.3522,0.2233,-0.3047,0.3787
2026-03-11T13:56:20.272Z,0.5192,0.1481,-0.6667,0.0294,-0.0732,0.3063
2026-03-11T13:56:20.281Z,0.4454,0.2786,-0.5513,-0.0848,0.0685,0.2420
2026-03-11T13:56:20.291Z,0.0145,0.2672,-0.0906,-0.1216,0.1831,0.2248
2026-03-11T13:56:20.301Z,-0.6757,-0.0568,0.0197,-0.1350,0.2433,0.2695
2026-03-11T13:56:20.311Z,-1.0413,-0.2914,-0.0601,-0.1272,0.2231,0.3293
2026-03-11T13:56:20.321Z,-0.9190,-0.2567,0.1512,-0.1050,0.1872,0.3544
2026-03-11T13:56:20.331Z,-0.0147,0.1447,0.2721,-0.0552,0.0528,0.2461
2026-03-11T13:56:20.341Z,1.5587,0.8823,0.3150,0.0142,-0.1357,0.0044
2026-03-11T13:56:20.351Z,2.3973,1.3111,-0.0291,0.0540,-0.3003,-0.2581
2026-03-11T13:56:20.361Z,2.1476,1.3177,-0.6967,0.0579,-0.3204,-0.4550
2026-03-11T13:56:20.371Z,1.2437,1.0513,-0.6978,0.0807,-0.2202,-0.4824
2026-03-11T13:56:20.380Z,1.2437,1.0513,-0.6978,0.1525,-0.1512,-0.3650
2026-03-11T13:56:20.391Z,-0.6871,-0.2827,0.5062,0.2720,-0.1644,-0.2037
2026-03-11T13:56:20.400Z,-1.1157,-0.8045,0.8988,0.3564,-0.1516,-0.0316
2026-03-11T13:56:20.410Z,-1.4619,-1.0234,0.8500,0.3973,-0.1124,0.1050
2026-03-11T13:56:20.420Z,-0.9501,-0.8405,0.6739,0.4014,-0.0349,0.1805
2026-03-11T13:56:20.431Z,-0.2776,-0.5543,0.2288,0.3526,0.0448,0.2110
2026-03-11T13:56:20.440Z,0.2911,-0.2689,-0.5120,0.2643,0.1486,0.1788
2026-03-11T13:56:20.450Z,0.9170,0.0919,-0.9516,0.1815,0.1977,0.0992
2026-03-11T13:56:20.460Z,0.7072,0.1661,-0.8983,0.1537,0.2112,-0.0088
2026-03-11T13:56:20.470Z,0.6947,0.2902,-0.7488,0.1419,0.2447,-0.1103
2026-03-11T13:56:20.480Z,0.2124,0.6059,-0.9881,0.1724,0.2335,-0.1618
2026-03-11T13:56:20.490Z,-0.2811,0.8697,-0.7429,0.2782,0.2250,-0.1732
2026-03-11T13:56:20.500Z,-0.9088,1.0712,-0.4073,0.4211,0.2546,-0.1322
2026-03-11T13:56:20.510Z,-1.2039,0.8429,-0.5967,0.5568,0.2988,-0.1182
2026-03-11T13:56:20.520Z,-0.7898,0.5552,-0.6723,0.6801,0.3584,-0.1647
2026-03-11T13:56:20.530Z,-0.2339,0.5100,-0.4520,0.7245,0.4219,-0.1868
